FID,X,Y,SOC,Precipitation,Temperature,Elevation,Slope,Soiltype,Green,Red,SWIR1,BSI,EVI,GNDVI,GSAVI,NDVI,NMDI,SAVI
1360,199244,2505693,2.94,0.1308151,0.980298257,0.036951984,0.362854423,5,0.092008087,0.487863107,0.121377773,0.917387434,0.917375963,0.579568714,0.582597835,0.862442209,0.434229584,0.463252263
1361,186511,2505307,3.15,0.322504058,0.263871856,0.473834537,0.567010701,2,0.874855863,0.906428729,0.351283453,0.511006206,0.589095799,0.186094703,0.116447642,0.986264363,0.068988932,0.75189906
1362,206715,2504111,1.17,0.675066589,0.350584539,0.94151723,0.728914936,1,0.705781097,0.201940219,0.798017985,0.276045891,0.757870854,0.214461242,0.264168853,0.013571513,0.757595982,0.109787
1363,187343,2503411,5.45,0.198877236,0.770238584,0.230504536,0.316758552,1,0.817629803,0.037870925,0.275787964,0.808316248,0.740824732,0.9714355,0.879180437,0.379513982,0.287198489,0.183727791
1364,196126,2502331,3.2,0.917345709,0.987923425,0.925292777,0.12427079,1,0.941102023,0.895691866,0.66125241,0.567948384,0.472306365,0.601912959,0.453231931,0.388779366,0.486403201,0.101301069
1365,193276,2502636,2,0.252425564,0.582533594,0.111820098,0.79849255,1,0.850575897,0.620489366,0.463705459,0.708542189,0.737750983,0.638523911,0.792746159,0.749169714,0.275876873,0.014515277
1366,208675,2501445,3.9,0.549236135,0.783560029,0.92380697,0.89202114,1,0.647225055,0.602488619,0.23109318,0.729970906,0.987529388,0.312915184,0.866869557,0.232693615,0.151598884,0.199795599
1367,208378,2500917,2.84,0.662169822,0.909403043,0.86115792,0.263443669,4,0.58312196,0.488662112,0.945154005,0.150660729,0.301189822,0.497426972,0.6137233,0.758828125,0.157954738,0.809929181
1368,244870,2500276,4.37,0.366042087,0.681530603,0.282183334,0.956842348,3,0.462944337,0.421688754,0.901561771,0.981052413,0.423509141,0.437785746,0.407207774,0.583614255,0.665930843,0.944892038
1369,188564,2498164,6.42,0.800882739,0.984223237,0.208773479,0.319241833,3,0.80209378,0.200162357,0.205567641,0.924016821,0.900126947,0.361147293,0.596743844,0.103468825,0.537884237,0.261286019
1370,207160,2497410,2.33,0.980810435,0.918326769,0.488768311,0.850375622,1,0.320628532,0.889550457,0.204526348,0.047544312,0.253062731,0.876794149,0.958613342,0.128623735,0.199524106,0.116690676
1371,207676,2496117,2.17,0.304515637,0.220163596,0.490105454,0.046532669,4,0.537706989,0.333179164,0.785208157,0.312743961,0.751002795,0.907491491,0.897384743,0.676003186,0.758193464,0.080655033
1372,244661,2495838,4.26,0.885100585,0.951322692,0.894719395,0.013207137,2,0.498842998,0.726571959,0.767161296,0.253167524,0.451921017,0.483317182,0.338557765,0.874930618,0.815402123,0.955037932
1373,245435,2494221,2.69,0.852445833,0.782724521,0.888412224,0.373572427,4,0.181521823,0.571223536,0.150658903,0.848295842,0.900820868,0.195632102,0.428152926,0.871942962,0.687974665,0.196738684
1374,187292,2490434,3.49,0.907684091,0.556453355,0.125285776,0.602733731,4,0.264033205,0.276280254,0.293410541,0.363359415,0.459130002,0.618338724,0.881236412,0.31706825,0.573265152,0.828119179
1375,205284,2488122,2.16,0.719571493,0.935451652,0.677793616,0.765853844,5,0.714580237,0.414584855,0.889423915,0.604427578,0.362246628,0.066130315,0.941095753,0.867801307,0.894217885,0.736505444
1376,198294,2484502,2.47,0.640249566,0.092155967,0.60884167,0.879453159,1,0.246976867,0.191622745,0.601312121,0.284376514,0.920726907,0.042022079,0.208572346,0.290176712,0.292715259,0.354721791
1377,235411,2485027,4.51,0.787993347,0.279207101,0.940466465,0.403182552,4,0.976635486,0.939654119,0.573712257,0.064201898,0.921621345,0.126660967,0.013838794,0.399590803,0.688507937,0.482887533
1378,204404,2484111,2.54,0.138063882,0.834623367,0.879845836,0.730271488,3,0.256091989,0.109762578,0.237429964,0.287059228,0.611495421,0.381402478,0.953622937,0.990994631,0.600990293,0.515980658
1379,220659,2436444,1.54,0.342205652,0.132797764,0.838306638,0.344798728,1,0.961323063,0.151686666,0.007550605,0.027696534,0.705008698,0.806081523,0.995049872,0.205665394,0.591957681,0.245236268
1380,221606,2435616,4.13,0.088738566,0.448297095,0.486256289,0.044859087,1,0.972483607,0.707394181,0.820956244,0.463751265,0.157282741,0.617983614,0.297118385,0.108429253,0.349152834,0.07175385
1381,312934,2794049,2.84,0.953494565,0.093445711,0.14982734,0.365621132,4,0.041360852,0.097126483,0.832059527,0.927489157,0.492631213,0.576479657,0.801073962,0.250147754,0.273200739,0.227758844
1382,304772,2791298,6.94,0.973121776,0.614534553,0.473152463,0.517513895,2,0.625792784,0.226445808,0.315841463,0.213288141,0.150811318,0.219527384,0.451496448,0.720583813,0.062511572,0.64095627
1383,296585,2790878,5.88,0.682715842,0.93403231,0.435119917,0.780203313,3,0.204667635,0.687032849,0.524352255,0.61981306,0.259359712,0.00882115,0.999441174,0.528622488,0.429049374,0.123634335
1384,294555,2789235,6.43,0.003599348,0.029630764,0.503795054,0.628461643,4,0.221976082,0.985978682,0.766652709,0.351945429,0.726552095,0.186020072,0.326197578,0.588334033,0.732523042,0.668854696
1385,303558,2785653,4.55,0.669131067,0.602859312,0.276492531,0.232018533,3,0.40301944,0.969506752,0.246041887,0.960895988,0.133753583,0.471860142,0.22510788,0.538040799,0.583868584,0.564577843
1386,341956,2778556,1.25,0.764313533,0.579515555,0.355362116,0.835501564,1,0.615229256,0.165255351,0.497917437,0.812392697,0.817568575,0.620993304,0.13363616,0.762764733,0.955984079,0.96435352
1387,335294,2770797,3.67,0.107093399,0.605589395,0.123297807,0.055292318,3,0.356816543,0.110635159,0.185932879,0.682660261,0.191968808,0.186007119,0.973525639,0.410540148,0.113029941,0.412310479
1388,277036,2771624,5.77,0.89667278,0.109267136,0.358967374,0.291019383,1,0.768534916,0.053578783,0.59608944,0.899464044,0.603926608,0.264539714,0.246912765,0.496201485,0.498593915,0.962814432
1389,277168,2768643,5.63,0.691964781,0.857942875,0.647531123,0.915835481,5,0.907869909,0.282189854,0.734124253,0.569540907,0.40462308,0.877346994,0.504413662,0.654165216,0.080588275,0.73221197
1390,260749,2766708,4.87,0.375948841,0.467031551,0.172697612,0.027393057,3,0.562228772,0.200220663,0.049370609,0.681772266,0.676348597,0.061563267,0.787915907,0.927839023,0.92889272,0.679963632
1391,265027,2762176,5.5,0.183749632,0.817863872,0.826627514,0.815484085,1,0.849697569,0.868476131,0.410332708,0.285475881,0.135805135,0.842621416,0.22210346,0.780440735,0.271980049,0.62281108
1392,332500,2761570,1.4,0.016298317,0.029886511,0.286203588,0.110153079,2,0.991641997,0.721695892,0.847899127,0.698662089,0.997443169,0.097207872,0.386051938,0.025717123,0.342562048,0.460791493
1393,258646,2760676,5.4,0.212979035,0.795861723,0.255169996,0.560915763,2,0.818587019,0.474245123,0.237177808,0.177712768,0.920848939,0.993685786,0.239039262,0.347679375,0.767360675,0.515134542
1394,275039,2760428,3.56,0.112181475,0.298015158,0.970720481,0.650907892,2,0.493021925,0.415269337,0.561915408,0.910264443,0.137630303,0.164652494,0.970613162,0.902102491,0.872540982,0.075514281
1395,266135,2759555,3.88,0.141626966,0.702231411,0.730446284,0.878963353,3,0.549164435,0.750473149,0.343133138,0.564726816,0.064963676,0.512040611,0.717263045,0.343957195,0.967853293,0.105638841
1396,273203,2758244,2.56,0.725432086,0.713706302,0.6606845,0.004669567,4,0.31731358,0.869578115,0.710581085,0.528222339,0.510015041,0.231086876,0.675008011,0.860344287,0.444268502,0.717845326
1397,247939,2758026,2.68,0.349453491,0.974652115,0.248776894,0.84880517,3,0.641569484,0.994362177,0.081486102,0.167664993,0.052377206,0.639717346,0.740801218,0.257122165,0.235260872,0.425947739
1398,261553,2758074,4.26,0.537185841,0.427204609,0.255354017,0.606717028,1,0.359145966,0.802762412,0.748762006,0.972617053,0.379251617,0.475788386,0.546611592,0.110779214,0.932563333,0.862883574
1399,304208,2756891,2.69,0.084730949,0.881968708,0.319673012,0.975952455,1,0.91943029,0.362042352,0.056473713,0.70046198,0.276719388,0.041410294,0.353331356,0.344583097,0.60104871,0.672179258
1400,321573,2755550,2.19,0.40128246,0.982787735,0.550438471,0.124536522,1,0.519593172,0.621557769,0.570812918,0.77971598,0.981969257,0.366092433,0.560699912,0.313727977,0.903472831,0.215490856
1401,320424,2756128,2.41,0.573125361,0.387102205,0.238907904,0.2187804,2,0.562767091,0.100277035,0.905571227,0.561282239,0.085483048,0.631927955,0.967561584,0.954466887,0.182002944,0.018118675
1402,268673,2755415,4.41,0.484273821,0.528224176,0.798965315,0.325637789,1,0.476686119,0.349694782,0.32175029,0.60334267,0.520863726,0.099135186,0.71085108,0.292753242,0.827877391,0.557589539
1403,247924,2754345,2.38,0.578664424,0.082766343,0.637040059,0.843107487,4,0.088411013,0.512202964,0.668416085,0.691662762,0.973006028,0.511803584,0.149921897,0.038469563,0.837325532,0.538579726
1404,273973,2753176,3.54,0.359908641,0.123644539,0.557499803,0.285886193,4,0.003445872,0.1118947,0.397228753,0.174069065,0.764534432,0.99634641,0.460027693,0.599768562,0.977667117,0.226488086
1405,268964,2747014,5.01,0.076893492,0.659537047,0.895313168,0.49700876,2,0.746180323,0.917172603,0.794895777,0.498090902,0.370113233,0.900945953,0.012196292,0.67709777,0.369544593,0.354050833
1406,269403,2746017,1.56,0.773530215,0.263290917,0.017649766,0.096100676,5,0.988921484,0.406636009,0.989552966,0.180050268,0.436482367,0.361408367,0.757473913,0.714263517,0.406692431,0.12839726
1407,242150,2742282,2.22,0.258525156,0.541679185,0.926903068,0.728734298,4,0.545203402,0.249028128,0.169686923,0.074173317,0.04337095,0.202367775,0.911549214,0.018866536,0.68665106,0.2169052
1408,326686,2740350,2.04,0.025642875,0.543286454,0.836354755,0.405035891,1,0.862642706,0.218237666,0.062021143,0.456582805,0.113343537,0.566975182,0.710042684,0.079991242,0.289000468,0.159701284
1409,241877,2739042,3.36,0.011550438,0.83670583,0.401971794,0.807732805,2,0.972552036,0.354713898,0.849733711,0.584016523,0.755116751,0.385531477,0.283238809,0.404744113,0.741646396,0.668711599
1410,256219,2738724,1.63,0.12251067,0.125811522,0.757104349,0.872817616,4,0.116352875,0.145866079,0.844223884,0.047568885,0.94089336,0.890907624,0.258583875,0.605844552,0.946394307,0.584877846
1411,329807,2737987,2.68,0.562644464,0.97635518,0.923698794,0.026475385,2,0.500050558,0.907399111,0.31268056,0.879104485,0.079874753,0.609248158,0.969870724,0.322716149,0.530402457,0.242477722
1412,323033,2737283,3.19,0.404110465,0.901031915,0.570434026,0.665240381,5,0.167830154,0.838146965,0.999870147,0.333292509,0.715233348,0.839561532,0.757721114,0.496125123,0.581726144,0.83581866
1413,332301,2736754,2.24,0.84088967,0.191578284,0.086944225,0.110237288,4,0.687572856,0.536137171,0.982315515,0.260421518,0.842138804,0.469865818,0.225176283,0.241834599,0.246928983,0.976670554
1414,291287,2731083,3.62,0.73423612,0.301315401,0.125815563,0.075743339,1,0.675011613,0.098309749,0.753534346,0.088874328,0.122677793,0.648578319,0.81475136,0.909069371,0.217314382,0.291546815
1415,236195,2730259,1.89,0.593845453,0.647290694,0.305548406,0.856562571,3,0.185911492,0.915194033,0.870702688,0.005179955,0.713272534,0.073656919,0.469031924,0.935069316,0.236307275,0.242757063
1416,279617,2729645,5.53,0.543804489,0.755228665,0.275861909,0.605892765,2,0.475141218,0.715501371,0.66324232,0.573105204,0.941214003,0.748532214,0.294013885,0.34331141,0.300232579,0.750078724
1417,320716,2729811,1.45,0.945603304,0.928684235,0.725708144,0.879250496,1,0.770795013,0.604420966,0.809304228,0.78898639,0.598870418,0.821265288,0.646982705,0.829694755,0.780594059,0.652821808
1418,315160,2728122,1.86,0.27086377,0.523549183,0.981720166,0.818047055,1,0.132793786,0.943745912,0.049629042,0.189397766,0.219981612,0.084267595,0.047454051,0.875813916,0.776590173,0.138382451
1419,317782,2728141,3.8,0.977410428,0.453275034,0.359054043,0.850307826,2,0.860805427,0.228719224,0.838535293,0.441834398,0.539445442,0.327166146,0.428736426,0.469642565,0.238461208,0.704553709
1420,234007,2728023,0.83,0.761444302,0.974954872,0.100275481,0.178040082,2,0.254957859,0.733270802,0.409298219,0.734474191,0.955541677,0.264687458,0.079118027,0.326798621,0.391624367,0.829023417
1421,236954,2728179,2.5,0.278222581,0.86996734,0.101271741,0.445766314,4,0.036814457,0.884189999,0.442828323,0.992700458,0.946641915,0.316504989,0.51131819,0.76361083,0.96446444,0.021502475
1422,233619,2726705,2.04,0.698919751,0.090136639,0.705626043,0.779766491,1,0.942498192,0.14466159,0.81924308,0.482937146,0.842608508,0.996780926,0.237852128,0.698613006,0.401935988,0.348898115
1423,319111,2726563,3.14,0.754736081,0.710070771,0.469892453,0.555515189,1,0.161307438,0.434213728,0.289564477,0.226905348,0.032177736,0.53016909,0.744633966,0.288695857,0.412787166,0.159872805
1424,228292,2726263,1.31,0.436306573,0.861358823,0.431958293,0.01539368,1,0.924344626,0.872096072,0.395882528,0.798676798,0.742504367,0.074837079,0.730622334,0.146949261,0.853037086,0.322939402
1425,232040,2725945,3.23,0.732205025,0.371860337,0.596974989,0.264279514,4,0.781157033,0.120664614,0.362031359,0.546704954,0.404714681,0.517461571,0.271065481,0.25438069,0.787345231,0.836284502
1426,224619,2704328,2.64,0.754991065,0.779738404,0.699319452,0.542762603,4,0.014417743,0.824281707,0.013836563,0.158118316,0.433268762,0.505888922,0.579516583,0.063341757,0.450665788,0.452483445
1427,230076,2702916,2.98,0.073767312,0.502924265,0.825214994,0.91431471,4,0.180439769,0.338422868,0.828253004,0.783300809,0.620035094,0.384110693,0.495741074,0.298054036,0.814945246,0.891806709
1428,236812,2693752,3.17,0.738959382,0.904214136,0.316831013,0.597251631,2,0.528439674,0.304617854,0.321546005,0.998445942,0.598410944,0.182400648,0.441236135,0.363120625,0.34494791,0.783847257
1429,243320,2692061,1.72,0.1002532,0.234212387,0.738486124,0.13777017,1,0.574448779,0.239189727,0.821454188,0.225096658,0.94990555,0.148402227,0.624825038,0.724657852,0.037047894,0.987108271
1430,224239,2690411,4.37,0.442022062,0.573812098,0.197356378,0.973571802,2,0.98310713,0.381638094,0.102870633,0.615234936,0.803169681,0.041404192,0.557447165,0.34329261,0.284540027,0.955931671
1431,244117,2689647,4.03,0.467239787,0.126981563,0.62999616,0.891922257,3,0.390339205,0.558924953,0.836737195,0.649516286,0.67251987,0.702570292,0.603230711,0.484391322,0.896551173,0.522758252
1432,225407,2686767,3.07,0.078674478,0.288414219,0.987832916,0.242639936,4,0.259165462,0.554982591,0.604113826,0.678451987,0.898116902,0.988308256,0.736021634,0.335588306,0.089080388,0.18178313
1433,239776,2685794,0.88,0.125531238,0.934369808,0.50950378,0.868685984,5,0.517940042,0.947182447,0.547421958,0.365006174,0.585702979,0.546263528,0.78752486,0.682216261,0.795274292,0.259659548
1434,203834,2685794,3.25,0.703009017,0.764680321,0.611968833,0.096079488,4,0.501273581,0.458068377,0.185659887,0.460768553,0.709188632,0.195137385,0.906206861,0.347004356,0.493219118,0.47254872
1435,275067,2684356,7.41,0.825161033,0.201357528,0.152116137,0.413280854,3,0.326509249,0.231486935,0.793531346,0.164815801,0.265462518,0.87325238,0.993907641,0.957281742,0.240222313,0.293300787
1436,235092,2682464,3.52,0.952065609,0.44255005,0.916598517,0.22112032,1,0.549689926,0.927433994,0.599439183,0.277327042,0.170360259,0.574778188,0.191701177,0.598147646,0.308579519,0.997431251
1437,214377,2681870,4.71,0.699032832,0.554289106,0.672336808,0.24489483,2,0.036778204,0.748762,0.581590989,0.064195681,0.564364887,0.941487499,0.169202974,0.809284826,0.907810833,0.670749022
1438,231333,2682310,3.3,0.240166286,0.090156217,0.99435919,0.726527956,4,0.00818151,0.956621805,0.810958433,0.115389973,0.820610732,0.432061946,0.611762242,0.146119522,0.825704542,0.979634054
1439,224363,2679868,2.01,0.809402655,0.638610851,0.592263388,0.549921137,4,0.56078234,0.907322215,0.928861286,0.598445385,0.553136413,0.490139859,0.389191811,0.759788029,0.616535347,0.460903767
1440,236513,2679076,1.78,0.14688514,0.385620774,0.763946459,0.56727569,1,0.277212874,0.670096816,0.099339984,0.537027773,0.364961122,0.208633361,0.536022349,0.946817253,0.771609974,0.193517073
1441,209001,2678728,2.86,0.028324022,0.742348905,0.489888192,0.162448306,2,0.663771485,0.008138158,0.678642386,0.968417485,0.385063728,0.045128159,0.359745769,0.159294171,0.841175027,0.841427599
1442,234808,2678395,1.02,0.208912064,0.880679359,0.444492551,0.373042782,5,0.458127491,0.533615168,0.200721288,0.589376461,0.832296149,0.204225951,0.868628158,0.418791436,0.38214666,0.409286193
1443,234233,2675994,1.4,0.347571773,0.824354924,0.109024672,0.160109314,1,0.966568928,0.494023338,0.905646272,0.926672816,0.74533823,0.187549551,0.872964306,0.038620356,0.367395538,0.570326827
1444,208018,2674840,2.23,0.806084928,0.867109604,0.12969094,0.800473501,2,0.071561746,0.695463792,0.867149839,0.50797438,0.205600329,0.608803984,0.414819545,0.601723924,0.223079124,0.336723346
1445,195756,2672536,1.52,0.630266353,0.303675473,0.150285295,0.044937289,1,0.535711896,0.281763241,0.235012127,0.73821095,0.545321724,0.119629417,0.059493284,0.161671435,0.034530157,0.186794345
1446,232142,2669780,0.98,0.069572294,0.947178075,0.236971253,0.002340163,5,0.102383041,0.014528784,0.936664944,0.487401084,0.961459054,0.279113793,0.264822763,0.318654301,0.555614282,0.466467614
1447,195326,2669148,4.16,0.398673759,0.769159335,0.719800844,0.967218836,5,0.671920675,0.372675027,0.826515455,0.147741703,0.295414784,0.422243147,0.50025031,0.848345801,0.029574961,0.370113117
1448,197407,2669080,4.31,0.608776286,0.690341639,0.328169173,0.783168674,1,0.82043573,0.222796662,0.091035195,0.606511754,0.103875407,0.561114406,0.812873239,0.32466584,0.64475736,0.878005515
1449,199936,2667344,4.38,0.421754953,0.623394873,0.169343114,0.397979353,4,0.883512451,0.490680424,0.766189355,0.979757233,0.184538831,0.249207751,0.88583918,0.256616412,0.584672552,0.369660915
1450,235278,2666153,2.91,0.721456977,0.646609884,0.498144094,0.943529966,5,0.033695716,0.631654485,0.410544775,0.253047557,0.308506044,0.217526528,0.724638622,0.836787496,0.862173818,0.181192813
1451,223954,2665307,1.94,0.816309458,0.185769906,0.33627722,0.145567081,4,0.724897543,0.688073504,0.129047068,0.165347728,0.980297499,0.515420203,0.057863895,0.665905778,0.315874188,0.716657092
1452,231790,2665612,2.86,0.619140967,0.916638997,0.286495795,0.947189859,4,0.541582728,0.275082941,0.383199878,0.763388106,0.253245397,0.20812006,0.394970607,0.680690224,0.794985223,0.838317225
